timestamp,station,pm25_ugm3,temperature_c,humidity_pct,wind_speed_ms,wind_direction_deg,is_anomaly,hour,month,dow
2022-12-21 06:00:00,Centro,35.86,26.3,58.6,0.48,179.4,0,6,12,2
2022-12-21 07:00:00,Centro,44.41,25.6,61.2,0.1,25.0,0,7,12,2
2022-12-21 08:00:00,Centro,44.86,24.6,58.1,1.09,77.7,0,8,12,2
2022-12-21 09:00:00,Centro,43.22,23.4,55.7,0.3,114.1,0,9,12,2
2022-12-21 10:00:00,Centro,48.17,22.1,67.2,0.58,340.7,0,10,12,2
2022-12-21 11:00:00,Centro,51.47,19.3,66.0,1.72,339.2,0,11,12,2
2022-12-21 12:00:00,Centro,53.42,17.5,66.0,0.08,328.2,0,12,12,2
2022-12-21 13:00:00,Centro,56.05,17.9,68.5,8.21,230.6,0,13,12,2
2022-12-21 14:00:00,Centro,48.86,16.2,77.7,1.6,32.8,0,14,12,2
2022-12-21 15:00:00,Centro,50.89,15.9,83.6,4.17,314.0,0,15,12,2
2022-12-21 16:00:00,Centro,45.06,17.6,89.0,2.84,338.9,0,16,12,2
2022-12-21 17:00:00,Centro,41.82,15.6,88.6,0.67,14.4,0,17,12,2
2022-12-21 18:00:00,Centro,29.37,16.0,88.5,0.23,215.3,0,18,12,2
2022-12-21 19:00:00,Centro,32.56,16.1,90.1,4.04,45.9,0,19,12,2
2022-12-21 20:00:00,Centro,25.25,19.5,75.2,2.14,327.2,0,20,12,2
2022-12-21 21:00:00,Centro,30.46,20.0,81.8,5.34,357.7,0,21,12,2
2022-12-21 22:00:00,Centro,29.67,19.3,77.7,0.68,40.5,0,22,12,2
2022-12-21 23:00:00,Centro,25.62,22.6,74.5,3.86,95.8,0,23,12,2
2022-12-22 00:00:00,Centro,31.52,25.1,73.2,0.28,236.4,0,0,12,3
2022-12-22 01:00:00,Centro,24.93,25.0,78.8,2.19,331.1,0,1,12,3
2022-12-22 02:00:00,Centro,28.69,29.1,61.0,1.74,27.4,0,2,12,3
2022-12-22 03:00:00,Centro,26.43,28.8,54.9,3.01,153.1,0,3,12,3
2022-12-22 04:00:00,Centro,32.3,27.6,51.9,0.68,117.1,0,4,12,3
2022-12-22 05:00:00,Centro,30.48,27.9,55.8,3.6,108.5,0,5,12,3
2022-12-22 06:00:00,Centro,37.18,27.3,53.0,1.2,187.9,0,6,12,3
2022-12-22 07:00:00,Centro,46.31,25.8,60.7,0.5,194.2,0,7,12,3
2022-12-22 08:00:00,Centro,45.82,26.7,50.0,3.68,25.0,0,8,12,3
2022-12-22 09:00:00,Centro,47.65,24.2,62.5,0.14,108.5,0,9,12,3
2022-12-22 10:00:00,Centro,50.87,20.8,62.7,1.33,254.6,0,10,12,3
2022-12-22 11:00:00,Centro,54.79,22.0,69.5,1.09,315.4,0,11,12,3
2022-12-22 12:00:00,Centro,58.71,18.4,67.3,0.6,99.2,0,12,12,3
2022-12-22 13:00:00,Centro,46.9,18.0,74.6,0.44,147.6,0,13,12,3
2022-12-22 14:00:00,Centro,51.24,17.2,84.0,0.15,210.5,0,14,12,3
2022-12-22 15:00:00,Centro,48.39,17.3,76.2,0.12,138.6,0,15,12,3
2022-12-22 16:00:00,Centro,44.86,15.0,82.7,0.73,295.3,0,16,12,3
2022-12-22 17:00:00,Centro,42.08,15.7,89.8,0.83,113.4,0,17,12,3
2022-12-22 18:00:00,Centro,40.33,15.8,78.7,1.99,297.8,0,18,12,3
2022-12-22 19:00:00,Centro,39.01,17.3,85.8,2.94,13.7,0,19,12,3
2022-12-22 20:00:00,Centro,24.0,19.9,87.9,0.43,199.6,0,20,12,3
2022-12-22 21:00:00,Centro,22.99,18.3,77.2,4.83,96.9,0,21,12,3
2022-12-22 22:00:00,Centro,25.72,21.2,70.5,0.35,259.3,0,22,12,3
2022-12-22 23:00:00,Centro,18.05,22.8,73.8,1.87,112.2,0,23,12,3
2022-12-23 00:00:00,Centro,25.03,24.8,72.1,1.44,6.2,0,0,12,4
2022-12-23 01:00:00,Centro,20.39,24.4,71.6,2.06,298.7,0,1,12,4
2022-12-23 02:00:00,Centro,24.69,28.1,68.1,9.74,144.7,0,2,12,4
2022-12-23 03:00:00,Centro,23.01,28.0,58.8,1.6,37.9,0,3,12,4
2022-12-23 04:00:00,Centro,27.1,28.0,61.8,6.64,241.0,0,4,12,4
2022-12-23 05:00:00,Centro,45.05,29.5,51.1,0.24,141.3,0,5,12,4
2022-12-23 06:00:00,Centro,36.86,30.0,51.9,2.33,152.9,0,6,12,4
2022-12-23 07:00:00,Centro,47.73,26.3,51.0,2.14,141.4,0,7,12,4
2022-12-23 08:00:00,Centro,45.48,24.5,45.8,3.69,350.7,0,8,12,4
2022-12-23 09:00:00,Centro,51.26,22.7,63.7,0.88,149.4,0,9,12,4
2022-12-23 10:00:00,Centro,47.96,19.9,59.2,1.25,241.0,0,10,12,4
2022-12-23 11:00:00,Centro,54.57,20.7,71.6,1.8,257.8,0,11,12,4
2022-12-23 12:00:00,Centro,51.05,19.9,76.8,0.85,205.8,0,12,12,4
2022-12-23 13:00:00,Centro,41.35,16.9,79.0,1.44,296.2,0,13,12,4
2022-12-23 14:00:00,Centro,40.67,16.9,78.5,10.8,134.8,0,14,12,4
2022-12-23 15:00:00,Centro,48.2,16.9,82.2,1.95,334.0,0,15,12,4
2022-12-23 16:00:00,Centro,48.2,14.8,80.7,2.02,356.0,0,16,12,4
2022-12-23 17:00:00,Centro,38.85,15.5,91.3,0.37,144.8,0,17,12,4
2022-12-23 18:00:00,Centro,33.84,16.8,75.3,1.32,76.6,0,18,12,4
2022-12-23 19:00:00,Centro,31.9,17.4,84.3,5.58,348.1,0,19,12,4
2022-12-23 20:00:00,Centro,37.04,19.3,79.5,0.91,127.0,0,20,12,4
2022-12-23 21:00:00,Centro,20.13,21.4,81.7,5.02,131.6,0,21,12,4
2022-12-23 22:00:00,Centro,27.6,22.1,72.8,3.79,22.5,0,22,12,4
2022-12-23 23:00:00,Centro,28.06,21.6,68.2,0.17,53.6,0,23,12,4
2022-12-24 00:00:00,Centro,17.63,25.4,81.5,0.41,53.8,0,0,12,5
2022-12-24 01:00:00,Centro,19.8,25.6,63.2,0.17,273.0,0,1,12,5
2022-12-24 02:00:00,Centro,23.4,25.9,59.5,0.05,232.1,0,2,12,5
2022-12-24 03:00:00,Centro,24.7,27.2,60.2,0.52,319.5,0,3,12,5
2022-12-24 04:00:00,Centro,34.23,26.7,50.5,0.09,118.2,0,4,12,5
2022-12-24 05:00:00,Centro,34.39,27.9,52.7,0.25,66.9,0,5,12,5
2022-12-24 06:00:00,Centro,35.84,26.2,52.1,0.49,308.2,0,6,12,5
2022-12-24 07:00:00,Centro,43.26,27.0,65.5,0.35,70.9,0,7,12,5
2022-12-24 08:00:00,Centro,50.26,26.7,55.2,0.48,173.2,0,8,12,5
2022-12-24 09:00:00,Centro,47.07,23.8,60.5,5.77,164.8,0,9,12,5
2022-12-24 10:00:00,Centro,47.66,22.7,70.2,0.73,110.6,0,10,12,5
2022-12-24 11:00:00,Centro,56.1,22.0,68.7,2.08,85.6,0,11,12,5
2022-12-24 12:00:00,Centro,59.8,20.6,80.6,0.16,354.7,0,12,12,5
2022-12-24 13:00:00,Centro,58.62,16.8,67.4,4.52,7.2,0,13,12,5
2022-12-24 14:00:00,Centro,54.17,17.0,75.8,0.89,279.3,0,14,12,5
2022-12-24 15:00:00,Centro,47.95,16.7,77.2,5.72,207.2,0,15,12,5
2022-12-24 16:00:00,Centro,48.77,16.7,82.2,2.89,224.8,0,16,12,5
2022-12-24 17:00:00,Centro,44.19,16.0,79.8,0.48,318.6,0,17,12,5
2022-12-24 18:00:00,Centro,40.55,15.8,82.6,0.79,237.4,0,18,12,5
2022-12-24 19:00:00,Centro,34.11,18.5,96.1,0.11,63.9,0,19,12,5
2022-12-24 20:00:00,Centro,34.74,17.4,79.3,3.29,220.1,0,20,12,5
2022-12-24 21:00:00,Centro,31.03,18.6,75.6,9.52,40.0,0,21,12,5
2022-12-24 22:00:00,Centro,20.18,20.8,66.1,0.38,186.8,0,22,12,5
2022-12-24 23:00:00,Centro,26.5,22.9,80.1,6.92,103.2,0,23,12,5
2022-12-25 00:00:00,Centro,19.23,25.0,62.6,0.56,174.3,0,0,12,6
2022-12-25 01:00:00,Centro,24.16,26.3,72.4,1.51,254.1,0,1,12,6
2022-12-25 02:00:00,Centro,24.63,27.7,60.7,2.19,261.8,0,2,12,6
2022-12-25 03:00:00,Centro,29.5,29.1,52.7,0.11,207.9,0,3,12,6
2022-12-25 04:00:00,Centro,28.72,29.0,51.4,6.58,218.3,0,4,12,6
2022-12-25 05:00:00,Centro,32.88,26.9,59.9,0.6,24.5,0,5,12,6
2022-12-25 06:00:00,Centro,36.16,27.4,49.3,4.63,128.2,0,6,12,6
2022-12-25 07:00:00,Centro,40.13,26.2,55.0,5.55,331.3,0,7,12,6
2022-12-25 08:00:00,Centro,40.05,23.9,61.0,6.98,306.1,0,8,12,6
2022-12-25 09:00:00,Centro,50.86,24.4,62.3,2.23,68.8,0,9,12,6
2022-12-25 10:00:00,Centro,48.89,21.6,70.6,0.86,294.5,0,10,12,6
2022-12-25 11:00:00,Centro,54.07,19.1,73.2,2.15,259.2,0,11,12,6
2022-12-25 12:00:00,Centro,53.16,19.4,75.6,1.01,320.2,0,12,12,6
2022-12-25 13:00:00,Centro,54.34,18.3,69.6,1.45,156.7,0,13,12,6
2022-12-25 14:00:00,Centro,53.48,17.3,74.6,1.33,113.2,0,14,12,6
2022-12-25 15:00:00,Centro,43.66,17.4,82.3,2.04,151.0,0,15,12,6
2022-12-25 16:00:00,Centro,45.23,15.2,81.8,5.68,145.1,0,16,12,6
2022-12-25 17:00:00,Centro,42.83,15.7,86.9,0.43,320.8,0,17,12,6
2022-12-25 18:00:00,Centro,35.43,16.0,83.5,1.64,4.1,0,18,12,6
2022-12-25 19:00:00,Centro,31.71,19.2,89.2,0.26,322.2,0,19,12,6
2022-12-25 20:00:00,Centro,32.16,18.7,76.7,2.66,253.6,0,20,12,6
2022-12-25 21:00:00,Centro,32.63,20.1,78.5,2.55,45.5,0,21,12,6
2022-12-25 22:00:00,Centro,27.36,21.3,73.4,2.49,331.7,0,22,12,6
2022-12-25 23:00:00,Centro,26.46,24.3,71.4,1.96,99.4,0,23,12,6
2022-12-26 00:00:00,Centro,24.44,24.5,78.8,1.71,151.7,0,0,12,0
2022-12-26 01:00:00,Centro,31.24,25.6,53.8,6.82,253.3,0,1,12,0
2022-12-26 02:00:00,Centro,25.38,29.2,59.3,6.25,189.9,0,2,12,0
2022-12-26 03:00:00,Centro,31.18,27.8,58.6,0.3,57.2,0,3,12,0
2022-12-26 04:00:00,Centro,44.04,28.3,58.6,0.27,169.6,0,4,12,0
2022-12-26 05:00:00,Centro,35.79,27.4,54.6,8.38,267.1,0,5,12,0
2022-12-26 06:00:00,Centro,38.12,26.0,49.0,0.18,167.4,0,6,12,0
2022-12-26 07:00:00,Centro,35.9,26.3,60.0,5.51,284.9,0,7,12,0
2022-12-26 08:00:00,Centro,39.28,25.2,55.0,0.85,189.9,0,8,12,0
2022-12-26 09:00:00,Centro,57.21,24.9,58.8,5.39,332.3,0,9,12,0
2022-12-26 10:00:00,Centro,51.39,22.2,57.7,1.18,337.4,0,10,12,0
2022-12-26 11:00:00,Centro,49.06,21.6,65.1,4.63,237.7,0,11,12,0
2022-12-26 12:00:00,Centro,51.21,17.7,76.3,3.46,115.8,0,12,12,0
2022-12-26 13:00:00,Centro,48.22,17.9,74.3,4.11,249.1,0,13,12,0
2022-12-26 14:00:00,Centro,51.09,19.5,75.5,2.99,337.6,0,14,12,0
2022-12-26 15:00:00,Centro,46.17,15.5,77.1,0.47,323.3,0,15,12,0
2022-12-26 16:00:00,Centro,47.92,17.3,79.5,0.35,344.6,0,16,12,0
2022-12-26 17:00:00,Centro,47.93,16.6,86.0,0.18,267.6,0,17,12,0
2022-12-26 18:00:00,Centro,40.06,16.7,91.9,3.73,6.9,0,18,12,0
2022-12-26 19:00:00,Centro,34.43,18.6,90.9,1.63,218.2,0,19,12,0
2022-12-26 20:00:00,Centro,30.75,17.6,74.6,2.36,327.1,0,20,12,0
2022-12-26 21:00:00,Centro,32.97,21.2,82.5,3.91,338.5,0,21,12,0
2022-12-26 22:00:00,Centro,19.89,22.6,87.0,0.52,118.5,0,22,12,0
2022-12-26 23:00:00,Centro,19.84,24.2,80.5,6.16,316.8,0,23,12,0
2022-12-27 00:00:00,Centro,20.92,25.5,65.4,2.62,274.4,0,0,12,1
2022-12-27 01:00:00,Centro,18.88,26.7,75.3,3.32,105.6,0,1,12,1
2022-12-27 02:00:00,Centro,27.12,25.6,68.6,0.68,345.8,0,2,12,1
2022-12-27 03:00:00,Centro,25.98,27.5,59.5,2.85,117.1,0,3,12,1
2022-12-27 04:00:00,Centro,26.8,29.0,59.8,2.02,178.8,0,4,12,1
2022-12-27 05:00:00,Centro,36.38,28.4,53.7,4.34,49.8,0,5,12,1
2022-12-27 06:00:00,Centro,37.74,26.7,51.9,0.57,242.5,0,6,12,1
2022-12-27 07:00:00,Centro,43.58,26.1,50.5,0.24,91.8,0,7,12,1
2022-12-27 08:00:00,Centro,45.55,25.3,54.7,3.48,196.3,0,8,12,1
2022-12-27 09:00:00,Centro,46.59,23.0,60.6,4.35,261.0,0,9,12,1
2022-12-27 10:00:00,Centro,46.85,22.2,69.0,0.6,316.1,0,10,12,1
2022-12-27 11:00:00,Centro,54.37,20.5,65.6,0.89,118.8,0,11,12,1
2022-12-27 12:00:00,Centro,49.4,19.0,66.8,6.15,117.5,0,12,12,1
2022-12-27 13:00:00,Centro,56.61,18.8,68.9,6.75,282.7,0,13,12,1
2022-12-27 14:00:00,Centro,52.05,15.1,78.0,1.98,297.4,0,14,12,1
2022-12-27 15:00:00,Centro,48.52,15.7,76.1,3.27,86.8,0,15,12,1
2022-12-27 16:00:00,Centro,42.33,17.4,74.1,1.44,203.8,0,16,12,1
2022-12-27 17:00:00,Centro,48.43,16.2,85.7,4.82,214.5,0,17,12,1
2022-12-27 18:00:00,Centro,36.99,17.1,89.4,0.32,352.5,0,18,12,1
2022-12-27 19:00:00,Centro,36.32,17.9,88.2,2.15,322.1,0,19,12,1
2022-12-27 20:00:00,Centro,27.99,17.6,82.6,4.55,207.0,0,20,12,1
2022-12-27 21:00:00,Centro,32.02,20.5,78.4,1.12,146.5,0,21,12,1
2022-12-27 22:00:00,Centro,26.74,21.9,78.0,3.05,258.7,0,22,12,1
2022-12-27 23:00:00,Centro,27.65,23.4,79.8,4.95,9.3,0,23,12,1
2022-12-28 00:00:00,Centro,26.32,25.0,69.6,1.04,191.3,0,0,12,2
2022-12-28 01:00:00,Centro,23.06,25.4,64.4,0.46,101.0,0,1,12,2
2022-12-28 02:00:00,Centro,21.59,28.8,60.5,1.16,113.5,0,2,12,2
2022-12-28 03:00:00,Centro,27.7,26.0,58.4,1.58,99.6,0,3,12,2
2022-12-28 04:00:00,Centro,28.02,26.1,61.3,3.99,13.5,0,4,12,2
2022-12-28 05:00:00,Centro,32.71,27.9,60.5,1.07,349.8,0,5,12,2
2022-12-28 06:00:00,Centro,44.79,26.1,60.6,5.44,18.7,0,6,12,2
2022-12-28 07:00:00,Centro,45.66,27.9,62.4,2.52,122.7,0,7,12,2
2022-12-28 08:00:00,Centro,46.88,24.1,56.1,2.74,138.3,0,8,12,2
2022-12-28 09:00:00,Centro,51.36,24.5,62.1,1.01,146.0,0,9,12,2
2022-12-28 10:00:00,Centro,54.68,20.8,61.2,0.17,300.6,0,10,12,2
2022-12-28 11:00:00,Centro,53.54,19.8,62.9,2.48,298.0,0,11,12,2
2022-12-28 12:00:00,Centro,52.95,20.4,63.0,1.99,33.0,0,12,12,2
2022-12-28 13:00:00,Centro,53.17,19.2,72.4,3.38,126.0,0,13,12,2
2022-12-28 14:00:00,Centro,53.11,15.6,71.5,0.09,163.0,0,14,12,2
2022-12-28 15:00:00,Centro,56.92,14.5,73.9,2.22,206.1,0,15,12,2
2022-12-28 16:00:00,Centro,41.21,17.3,78.6,1.26,339.2,0,16,12,2
2022-12-28 17:00:00,Centro,42.34,15.7,79.9,0.89,181.6,0,17,12,2
2022-12-28 18:00:00,Centro,36.13,17.0,83.5,2.14,232.6,0,18,12,2
2022-12-28 19:00:00,Centro,43.71,18.0,90.3,0.08,11.5,0,19,12,2
2022-12-28 20:00:00,Centro,28.69,19.7,86.6,3.14,88.0,0,20,12,2
2022-12-28 21:00:00,Centro,32.6,20.5,91.2,1.29,241.1,0,21,12,2
2022-12-28 22:00:00,Centro,27.69,22.3,76.2,1.91,293.5,0,22,12,2
2022-12-28 23:00:00,Centro,25.71,22.7,75.9,1.26,156.2,0,23,12,2
2022-12-29 00:00:00,Centro,27.47,23.5,62.4,7.91,65.2,0,0,12,3
2022-12-29 01:00:00,Centro,25.43,25.0,66.7,0.69,283.9,0,1,12,3
2022-12-29 02:00:00,Centro,24.11,27.0,72.0,0.08,299.0,0,2,12,3
2022-12-29 03:00:00,Centro,35.1,28.6,61.2,2.15,106.1,0,3,12,3
2022-12-29 04:00:00,Centro,26.21,26.6,60.1,0.14,121.4,0,4,12,3
2022-12-29 05:00:00,Centro,27.09,26.8,56.7,1.2,347.5,0,5,12,3
2022-12-29 06:00:00,Centro,35.22,27.4,44.2,0.24,170.2,0,6,12,3
2022-12-29 07:00:00,Centro,44.9,26.4,53.2,6.09,286.2,0,7,12,3
2022-12-29 08:00:00,Centro,43.13,25.8,59.7,0.03,48.8,0,8,12,3
2022-12-29 09:00:00,Centro,49.25,23.4,54.8,2.56,272.7,0,9,12,3
2022-12-29 10:00:00,Centro,54.92,22.6,60.6,1.76,240.1,0,10,12,3
2022-12-29 11:00:00,Centro,55.46,19.6,59.4,0.31,138.5,0,11,12,3
2022-12-29 12:00:00,Centro,54.89,17.2,71.3,4.75,71.6,0,12,12,3
2022-12-29 13:00:00,Centro,57.13,19.9,81.2,2.34,301.5,0,13,12,3
2022-12-29 14:00:00,Centro,51.47,16.0,80.6,0.8,155.6,0,14,12,3
2022-12-29 15:00:00,Centro,53.14,15.7,84.2,0.87,274.5,0,15,12,3
2022-12-29 16:00:00,Centro,46.62,17.4,87.3,1.51,231.3,0,16,12,3
2022-12-29 17:00:00,Centro,48.16,17.9,78.1,3.48,135.5,0,17,12,3
2022-12-29 18:00:00,Centro,42.63,18.0,85.0,2.85,339.0,0,18,12,3
2022-12-29 19:00:00,Centro,34.79,17.4,87.2,5.27,230.5,0,19,12,3
2022-12-29 20:00:00,Centro,35.44,18.1,85.8,7.11,276.4,0,20,12,3
2022-12-29 21:00:00,Centro,31.4,20.4,82.8,9.76,183.7,0,21,12,3
2022-12-29 22:00:00,Centro,28.73,21.9,78.8,5.36,273.5,0,22,12,3
2022-12-29 23:00:00,Centro,25.31,23.7,84.2,10.26,78.5,0,23,12,3
2022-12-30 00:00:00,Centro,18.91,26.1,70.6,0.18,21.0,0,0,12,4
2022-12-30 01:00:00,Centro,21.98,26.0,57.8,2.23,199.4,0,1,12,4
2022-12-30 02:00:00,Centro,29.05,26.3,66.6,4.08,228.8,0,2,12,4
2022-12-30 03:00:00,Centro,32.9,27.1,54.3,2.41,338.5,0,3,12,4
2022-12-30 04:00:00,Centro,24.91,27.4,65.6,3.72,189.1,0,4,12,4
2022-12-30 05:00:00,Centro,30.97,26.9,50.4,0.95,269.0,0,5,12,4
2022-12-30 06:00:00,Centro,30.37,26.8,47.0,4.34,34.8,0,6,12,4
2022-12-30 07:00:00,Centro,37.04,27.7,55.7,0.11,185.1,0,7,12,4
2022-12-30 08:00:00,Centro,48.28,26.2,62.5,4.62,106.6,0,8,12,4
2022-12-30 09:00:00,Centro,46.56,24.5,57.5,3.51,115.3,0,9,12,4
2022-12-30 10:00:00,Centro,53.31,21.5,57.4,0.12,233.2,0,10,12,4
2022-12-30 11:00:00,Centro,58.48,19.4,68.3,0.9,297.7,0,11,12,4
2022-12-30 12:00:00,Centro,46.53,19.6,71.1,1.32,157.6,0,12,12,4
2022-12-30 13:00:00,Centro,53.35,18.3,70.6,1.89,49.6,0,13,12,4
2022-12-30 14:00:00,Centro,52.63,16.4,81.5,1.21,77.2,0,14,12,4
2022-12-30 15:00:00,Centro,50.74,15.8,81.8,0.99,325.8,0,15,12,4
2022-12-30 16:00:00,Centro,49.98,15.4,82.9,2.05,21.2,0,16,12,4
2022-12-30 17:00:00,Centro,46.86,16.8,80.5,1.63,194.1,0,17,12,4
2022-12-30 18:00:00,Centro,40.69,15.9,88.0,1.85,81.0,0,18,12,4
2022-12-30 19:00:00,Centro,30.84,17.4,72.0,4.56,319.7,0,19,12,4
2022-12-30 20:00:00,Centro,35.51,16.8,82.5,3.31,297.7,0,20,12,4
2022-12-30 21:00:00,Centro,36.27,20.0,76.8,1.57,264.7,0,21,12,4
2022-12-30 22:00:00,Centro,21.17,22.2,76.1,1.68,64.8,0,22,12,4
2022-12-30 23:00:00,Centro,23.56,23.0,68.1,0.98,332.0,0,23,12,4
2022-12-31 00:00:00,Centro,24.89,23.1,71.7,1.08,32.9,0,0,12,5
2022-12-31 01:00:00,Centro,22.57,26.1,62.4,1.38,57.1,0,1,12,5
2022-12-31 02:00:00,Centro,26.44,26.8,66.8,2.65,187.9,0,2,12,5
2022-12-31 03:00:00,Centro,29.05,29.1,62.6,1.48,48.6,0,3,12,5
2022-12-31 04:00:00,Centro,35.4,27.8,58.2,4.38,195.1,0,4,12,5
2022-12-31 05:00:00,Centro,33.27,29.3,61.6,1.7,306.2,0,5,12,5
2022-12-31 06:00:00,Centro,37.89,27.0,57.5,7.29,214.3,0,6,12,5
2022-12-31 07:00:00,Centro,49.97,25.7,56.9,0.35,44.6,0,7,12,5
2022-12-31 08:00:00,Centro,50.26,24.8,56.2,4.75,142.6,0,8,12,5
2022-12-31 09:00:00,Centro,47.27,23.9,55.6,0.0,143.4,0,9,12,5
2022-12-31 10:00:00,Centro,46.67,22.1,66.0,4.77,236.7,0,10,12,5
2022-12-31 11:00:00,Centro,52.72,20.1,64.2,0.28,65.1,0,11,12,5
2022-12-31 12:00:00,Centro,55.53,18.2,59.6,6.25,13.1,0,12,12,5
2022-12-31 13:00:00,Centro,51.96,18.0,77.9,11.09,268.0,0,13,12,5
2022-12-31 14:00:00,Centro,45.92,17.1,70.1,2.82,239.9,0,14,12,5
2022-12-31 15:00:00,Centro,44.02,16.1,80.2,0.37,224.8,0,15,12,5
2022-12-31 16:00:00,Centro,43.09,15.6,88.4,4.86,189.9,0,16,12,5
2022-12-31 17:00:00,Centro,42.15,15.7,87.5,2.38,227.1,0,17,12,5
2022-12-31 18:00:00,Centro,39.28,15.8,91.8,0.46,286.0,0,18,12,5
2022-12-31 19:00:00,Centro,38.73,17.8,80.9,1.14,198.7,0,19,12,5
2022-12-31 20:00:00,Centro,27.78,19.6,81.2,1.75,154.6,0,20,12,5
2022-12-31 21:00:00,Centro,24.16,21.4,75.3,0.16,70.0,0,21,12,5
2022-12-31 22:00:00,Centro,18.17,21.5,79.0,5.2,233.1,0,22,12,5
2022-12-31 23:00:00,Centro,19.46,22.6,70.7,3.79,295.4,0,23,12,5
2023-01-01 00:00:00,Centro,21.98,23.8,64.3,0.36,131.3,0,0,1,6
2023-01-01 01:00:00,Centro,22.26,26.6,65.1,0.62,116.8,0,1,1,6
2023-01-01 02:00:00,Centro,24.13,26.8,63.1,16.54,7.9,0,2,1,6
2023-01-01 03:00:00,Centro,28.07,27.9,63.2,1.19,248.1,0,3,1,6
2023-01-01 04:00:00,Centro,28.86,27.7,57.3,0.66,213.2,0,4,1,6
2023-01-01 05:00:00,Centro,28.26,27.0,51.4,0.01,82.5,0,5,1,6
2023-01-01 06:00:00,Centro,38.6,26.5,58.4,4.71,90.2,0,6,1,6
2023-01-01 07:00:00,Centro,43.1,24.4,51.2,1.86,287.4,0,7,1,6
2023-01-01 08:00:00,Centro,42.16,25.8,55.2,2.16,80.3,0,8,1,6
2023-01-01 09:00:00,Centro,61.41,23.7,56.0,1.93,0.6,0,9,1,6
2023-01-01 10:00:00,Centro,40.81,21.7,61.6,3.57,130.8,0,10,1,6
2023-01-01 11:00:00,Centro,46.19,21.2,77.3,0.58,98.8,0,11,1,6
2023-01-01 12:00:00,Centro,50.44,18.9,75.9,1.82,238.0,0,12,1,6
2023-01-01 13:00:00,Centro,49.92,16.6,76.3,7.72,354.1,0,13,1,6
2023-01-01 14:00:00,Centro,47.02,16.9,75.3,1.81,244.9,0,14,1,6
2023-01-01 15:00:00,Centro,49.25,15.9,85.5,2.38,335.1,0,15,1,6
2023-01-01 16:00:00,Centro,49.67,17.1,81.6,10.89,171.1,0,16,1,6
2023-01-01 17:00:00,Centro,43.74,15.6,85.3,3.26,36.0,0,17,1,6
2023-01-01 18:00:00,Centro,38.56,16.6,85.0,1.19,192.8,0,18,1,6
2023-01-01 19:00:00,Centro,40.07,18.5,72.5,3.76,128.3,0,19,1,6
2023-01-01 20:00:00,Centro,24.16,19.4,77.5,0.01,9.1,0,20,1,6
2023-01-01 21:00:00,Centro,26.3,19.4,79.3,1.64,327.9,0,21,1,6
2023-01-01 22:00:00,Centro,24.96,21.4,78.5,0.22,201.1,0,22,1,6
2023-01-01 23:00:00,Centro,21.86,22.7,79.3,0.36,82.5,0,23,1,6
2023-01-02 00:00:00,Centro,22.1,25.2,71.9,3.21,162.5,0,0,1,0
2023-01-02 01:00:00,Centro,22.27,25.9,69.4,1.35,337.5,0,1,1,0
2023-01-02 02:00:00,Centro,22.04,27.3,61.7,0.31,323.5,0,2,1,0
2023-01-02 03:00:00,Centro,22.27,27.8,55.6,2.37,152.2,0,3,1,0
2023-01-02 04:00:00,Centro,25.77,28.5,55.5,6.87,293.9,0,4,1,0
2023-01-02 05:00:00,Centro,32.41,26.3,62.9,1.15,193.3,0,5,1,0
2023-01-02 06:00:00,Centro,39.17,27.8,56.5,8.69,67.5,0,6,1,0
2023-01-02 07:00:00,Centro,43.45,27.9,53.4,3.15,2.1,0,7,1,0
2023-01-02 08:00:00,Centro,47.96,25.8,57.9,2.08,49.5,0,8,1,0
2023-01-02 09:00:00,Centro,38.44,24.9,53.0,0.37,9.5,0,9,1,0
2023-01-02 10:00:00,Centro,46.81,21.5,60.4,3.87,281.1,0,10,1,0
2023-01-02 11:00:00,Centro,47.26,21.3,65.1,7.23,96.6,0,11,1,0
2023-01-02 12:00:00,Centro,52.38,19.4,67.9,1.31,198.5,0,12,1,0
2023-01-02 13:00:00,Centro,51.94,17.7,73.9,3.1,346.3,0,13,1,0
2023-01-02 14:00:00,Centro,48.74,19.4,74.7,0.02,158.6,0,14,1,0
2023-01-02 15:00:00,Centro,51.93,15.2,80.5,5.24,263.6,0,15,1,0
2023-01-02 16:00:00,Centro,42.98,17.0,82.9,1.95,175.1,0,16,1,0
2023-01-02 17:00:00,Centro,41.73,14.6,88.1,1.0,238.4,0,17,1,0
2023-01-02 18:00:00,Centro,39.49,16.2,93.9,4.45,155.0,0,18,1,0
2023-01-02 19:00:00,Centro,35.34,16.9,78.7,1.57,105.8,0,19,1,0
2023-01-02 20:00:00,Centro,28.56,19.4,86.8,1.27,100.0,0,20,1,0
2023-01-02 21:00:00,Centro,32.2,21.4,78.4,0.85,6.4,0,21,1,0
2023-01-02 22:00:00,Centro,27.18,21.7,74.7,7.14,136.6,0,22,1,0
2023-01-02 23:00:00,Centro,26.67,23.3,67.0,2.72,339.9,0,23,1,0
2023-01-03 00:00:00,Centro,23.26,24.0,71.0,0.47,196.9,0,0,1,1
2023-01-03 01:00:00,Centro,23.62,26.8,61.9,4.31,14.0,0,1,1,1
2023-01-03 02:00:00,Centro,21.22,27.7,72.9,4.55,161.1,0,2,1,1
